Front,Back,Tags
"establecer, fijar","<div class=""answer"">festschreiben</div><div class=""meta""><p><b>Significado:</b><br>establecer, fijar</p><div class=""example""><b>Ejemplo:</b><br>Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.</div><div class=""translation""><b>Traducción:</b><br>Los países no pueden establecer ellos mismos la tarifa de radiodifusión ni fijarla para siempre en 17,98 euros.</div><p><b>Perfekt:</b><br>Sie hat den Vertrag festgeschrieben.</p></div>",verb_prefix family::schreiben prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
actualizar,"<div class=""answer"">fortschreiben</div><div class=""meta""><p><b>Significado:</b><br>actualizar</p><div class=""example""><b>Ejemplo:</b><br>Die Umsatzstatistiken werden täglich fortgeschrieben.</div><div class=""translation""><b>Traducción:</b><br>Las estadísticas de ventas se actualizan diariamente.</div><p><b>Perfekt:</b><br>Er hat die Daten fortgeschrieben.</p></div>",verb_prefix family::schreiben prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
El sujeto escribe algo (en un lugar),"<div class=""answer"">hinschreiben</div><div class=""meta""><p><b>Significado:</b><br>Escribir o anotar algo en un lugar con un instrumento de escritura.</p><div class=""example""><b>Ejemplo:</b><br>Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben.</div><div class=""translation""><b>Traducción:</b><br>¿Sabes quién escribió eso ahí? No se puede simplemente escribir «Fuck» ahí.</div><p><b>Construcción:</b><br>Subjekt schreibt etwas (an eine Stelle) hin.</p><p><b>Perfekt:</b><br>Er hat das Wort dahin geschrieben.</p></div>",verb_prefix family::schreiben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
escribir con + objeto en acusativo,"<div class=""answer"">mitschreiben</div><div class=""meta""><p><b>Significado:</b><br>anotar al mismo tiempo lo que se escucha, tomar apuntes durante una clase o una conferencia</p><div class=""example""><b>Ejemplo:</b><br>Hey, Blanca, kannst du für mich mitschreiben?</div><div class=""translation""><b>Traducción:</b><br>Oye, Blanca, ¿puedes tomar apuntes para mí?</div><p><b>Construcción:</b><br>mit + Akkusativobjekt schreiben</p><p><b>Perfekt:</b><br>Blanca hat für mich mitgeschrieben.</p></div>",verb_prefix family::schreiben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Escribir algo escuchado o experimentado (generalmente en puntos breves),"<div class=""answer"">nachschreiben</div><div class=""meta""><p><b>Significado:</b><br>Escribir algo escuchado o experimentado (generalmente en puntos breves)</p><div class=""example""><b>Ejemplo:</b><br>Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.</div><div class=""translation""><b>Traducción:</b><br>Ahora estaba establecido en el instituto donde Anton era enseñado que las personas adultas formadas como maestros debían repartirse los domingos en todas las iglesias y escribir las predicaciones que luego entregaban al inspector para su revisión.</div><p><b>Perfekt:</b><br>Die Leute hat die Predigten nachgeschrieben.</p></div>",verb_prefix family::schreiben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
ordenar o prescribir algo a alguien,"<div class=""answer"">vorschreiben</div><div class=""meta""><p><b>Significado:</b><br>ordenar o prescribir a alguien lo que debe hacer</p><div class=""example""><b>Ejemplo:</b><br>Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.</div><div class=""translation""><b>Traducción:</b><br>Mi mamá me prescribe hasta cuándo deben estar listas las tareas.</div><p><b>Construcción:</b><br>jemandem etwas vorschreiben</p><p><b>Perfekt:</b><br>Meine Mutti hat mir vorgeschrieben.</p></div>",verb_prefix family::schreiben prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Continuar escribiendo un texto iniciado,"<div class=""answer"">weiterschreiben</div><div class=""meta""><p><b>Significado:</b><br>Continuar escribiendo un texto iniciado.</p><div class=""example""><b>Ejemplo:</b><br>Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben!</div><div class=""translation""><b>Traducción:</b><br>Déjame en paz con las preguntas, ¡ahora quiero seguir escribiendo!</div><p><b>Construcción:</b><br>weiterschreiben + akk.</p><p><b>Perfekt:</b><br>Ich habe weitergeschrieben.</p></div>",verb_prefix family::schreiben prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
atribuir algo a alguien,"<div class=""answer"">zuschreiben</div><div class=""meta""><p><b>Significado:</b><br>atribuir</p><div class=""example""><b>Ejemplo:</b><br>Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu.</div><div class=""translation""><b>Traducción:</b><br>Si ha perdido peso en comparación con el día anterior, se permite una sonrisa y atribuye el resultado al éxito de la dieta.</div><p><b>Construcción:</b><br>jemandem etwas zuschreiben</p><p><b>Perfekt:</b><br>Er hat das dem Erfolg zugeschrieben.</p></div>",verb_prefix family::schreiben prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
vender una cantidad determinada de mercancía,"<div class=""answer"">absetzen</div><div class=""meta""><p><b>Significado:</b><br>vender una cantidad determinada de mercancía</p><div class=""example""><b>Ejemplo:</b><br>Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.</div><div class=""translation""><b>Traducción:</b><br>En el caso de Volkswagen, el mayor fabricante en la República Popular, esto significaría que el grupo debería vender alrededor de 60 000 vehículos eléctricos puros ya el próximo año, de aproximadamente tres millones de autos vendidos de su marca principal VW.</div><p><b>Perfekt:</b><br>Der Händler hat viele Produkte abgesetzt.</p></div>",verb_prefix family::setzen prefix::ab separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
apoyar algo en otra cosa o conducir algo a otra cosa,"<div class=""answer"">ansetzen</div><div class=""meta""><p><b>Significado:</b><br>apoyar algo en otra cosa o conducir algo a otra cosa</p><div class=""example""><b>Ejemplo:</b><br>Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.</div><div class=""translation""><b>Traducción:</b><br>Hoy se representan con tanta precisión los vasos internos de los órganos humanos, que los cirujanos pueden colocar sus cortes con precisión mediante la pantalla.</div><p><b>Construcción:</b><br>ansetzen + Akkusativ an + Dativ</p><p><b>Perfekt:</b><br>Der Arzt hat den Skalpell genau angesetzt.</p></div>",verb_prefix family::setzen prefix::an separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
poner algo sobre algo,"<div class=""answer"">aufsetzen</div><div class=""meta""><p><b>Significado:</b><br>poner (por ejemplo, un casco o unas gafas) en la cabeza o nariz</p><div class=""example""><b>Ejemplo:</b><br>Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.</div><div class=""translation""><b>Traducción:</b><br>En el sitio de construcción aquí, todos deben ponerse un casco para su seguridad.</div><p><b>Construcción:</b><br>etwas auf etwas setzen</p><p><b>Perfekt:</b><br>Er hat den Helm aufgesetzt.</p></div>",verb_prefix family::setzen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
enterrar un cadáver,"<div class=""answer"">beisetzen</div><div class=""meta""><p><b>Significado:</b><br>enterrar un cadáver</p><div class=""example""><b>Ejemplo:</b><br>Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.</div><div class=""translation""><b>Traducción:</b><br>El cabeza de familia fue enterrado solemnemente bajo gran asistencia.</div><p><b>Perfekt:</b><br>Er hat die Urne beigesetzt.</p></div>",verb_prefix family::setzen prefix::bei separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
poner a alguien/algo + en + acusativo,"<div class=""answer"">einsetzen</div><div class=""meta""><p><b>Significado:</b><br>posicionar a alguien en una posición o cargo</p><div class=""example""><b>Ejemplo:</b><br>Wir sollten ihn als Leiter der Kommission einsetzen.</div><div class=""translation""><b>Traducción:</b><br>Deberíamos nombrarlo como líder de la comisión.</div><p><b>Construcción:</b><br>jemanden/etwas + einsetzen + in + Akkusativ</p><p><b>Perfekt:</b><br>Er hat ihn als Leiter eingesetzt.</p></div>",verb_prefix family::setzen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
espantar a alguien,"<div class=""answer"">entsetzen</div><div class=""meta""><p><b>Significado:</b><br>espantar a alguien</p><div class=""example""><b>Ejemplo:</b><br>Du entsetzt mich.</div><div class=""translation""><b>Traducción:</b><br>Tú me espantas.</div><p><b>Perfekt:</b><br>Sie hat uns entsetzt.</p></div>",verb_prefix family::setzen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
transitivo + objeto acusativo,"<div class=""answer"">festsetzen</div><div class=""meta""><p><b>Significado:</b><br>determinar o fijar algo de manera vinculante</p><div class=""example""><b>Ejemplo:</b><br>Die Mitgliederversammlung kann durch Beschluss einen anderen Termin festsetzen.</div><div class=""translation""><b>Traducción:</b><br>La asamblea de miembros puede fijar otra fecha mediante resolución.</div><p><b>Perfekt:</b><br>Sie hat den Termin festgesetzt.</p></div>",verb_prefix family::setzen prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
El verbo se usa con un objeto en acusativo: continuar algo,"<div class=""answer"">fortsetzen</div><div class=""meta""><p><b>Significado:</b><br>continuar algo que ya se ha empezado</p><div class=""example""><b>Ejemplo:</b><br>Wir haben unser Gespräch ohne Pause bis in die späten Nachtstunden fortgesetzt.</div><div class=""translation""><b>Traducción:</b><br>Continuamos nuestra conversación sin pausa hasta altas horas de la noche.</div><p><b>Perfekt:</b><br>Sie hat die Arbeit schon fortgesetzt.</p></div>",verb_prefix family::setzen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"transitivo, colocar algo (acusativo) aquí cerca","<div class=""answer"">hersetzen</div><div class=""meta""><p><b>Significado:</b><br>colocar algo aquí cerca</p><div class=""example""><b>Ejemplo:</b><br>Setz den Karton mit den Aktenordnern einfach her, ich such mir dann schon den richtigen heraus.</div><div class=""translation""><b>Traducción:</b><br>Coloca simplemente la caja con las carpetas aquí, yo luego elegiré la correcta.</div><p><b>Construcción:</b><br>transitiv, etwas (Akkusativ) hersetzen</p><p><b>Perfekt:</b><br>Er hat die Kiste hier hergesetzt.</p></div>",verb_prefix family::setzen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
Reflexivo: sentarse,"<div class=""answer"">hinsetzen</div><div class=""meta""><p><b>Significado:</b><br>sentarse</p><div class=""example""><b>Ejemplo:</b><br>Er konnte nicht mehr weiterlaufen und trotz des nassen Bodens setzte er sich hin.</div><div class=""translation""><b>Traducción:</b><br>Él ya no pudo caminar más y a pesar del suelo mojado se sentó.</div><p><b>Construcción:</b><br>Reflexiv: sich hinsetzen</p><p><b>Perfekt:</b><br>Er hat sich hingesetzt.</p></div>",verb_prefix family::setzen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
perseguir a alguien o algo,"<div class=""answer"">nachsetzen</div><div class=""meta""><p><b>Significado:</b><br>perseguir a alguien o algo</p><div class=""example""><b>Ejemplo:</b><br>Sie setzen den flüchtigen Verbrechern nach.</div><div class=""translation""><b>Traducción:</b><br>Ellos persiguen a los delincuentes fugitivos.</div><p><b>Perfekt:</b><br>Sie haben den Täter nachgesetzt.</p></div>",verb_prefix family::setzen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
